College,Course,Category,Allotted_Rank_2023,Allotted_Rank_2024
"LALJIBHAI CHATURBHAI INSTITUTE OF TECH., BHANDU,
MAHESANA",COMPUTER SCIENCE & ENGG,OPEN,30041,36738
"LALJIBHAI CHATURBHAI INSTITUTE OF TECH., BHANDU,
MAHESANA",ELECTRICAL ENGINEERING,OPEN,11530,28369
"LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM, VALSAD",COMPUTER SCIENCE & ENGG,OPEN,29944,38588
"LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM, VALSAD","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,13321,13722
"LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM, VALSAD",ELECTRICAL ENGINEERING,OPEN,24513,38742
"LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM, VALSAD",INFORMATION TECHNOLOGY,OPEN,30482,38859
"LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM, VALSAD","INFORMATION TECHNOLOGY -
TFWS",TFWS,13630,17622
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING,ESM,21966,22984
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING,OPEN,19732,32122
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING,OPEN-EWS,27637,32122
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING,SC,26852,32122
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING,SEBC,28913,32397
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING - TFWS,TFWS,7137,11337
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",INFORMATION TECHNOLOGY,OPEN,26134,35644
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,30149,35644
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",INFORMATION TECHNOLOGY,SEBC,30158,37166
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR","INFORMATION TECHNOLOGY -
TFWS",TFWS,7549,13211
"MAHAVIR SWAMI COLLEGE OF ENGINEERING & TECHNOLOGY,
BHARTHANA-VESU, SURAT",COMPUTER ENGINEERING,OPEN,30115,38608
"MAHAVIR SWAMI COLLEGE OF ENGINEERING & TECHNOLOGY,
BHARTHANA-VESU, SURAT",ELECTRICAL ENGINEERING,OPEN,22542,38715
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",BIOINFORMATICS,OPEN,19657,8742
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",BIOINFORMATICS,OPEN-EWS,26292,8742
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",BIOINFORMATICS - TFW,TFWS,4457,8742
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",CHEMICAL ENGINEERING,OPEN,19048,32149
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",CHEMICAL ENGINEERING - TFWS,TFWS,13751,32149
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",CIVIL ENGINEERING,OPEN,920530,38308
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",CIVIL ENGINEERING - TFWS,TFWS,29253,38308
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",COMPUTER ENGINEERING,OPEN,30471,38123
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",COMPUTER ENGINEERING - TFWS,TFWS,8852,7527
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE),OPEN,30073,38107
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE) - TFWS,TFWS,9552,38107
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,29045,31810
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT","INFORMATION & COMMUNICATION TECHNOLOGY -
TFWS",TFWS,6214,6714
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",INFORMATION TECHNOLOGY,OPEN,28079,36361
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",INFORMATION TECHNOLOGY - TFWS,TFWS,9150,6714
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",MECHANICAL ENGINEERING,OPEN,28036,38249
"MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS - FACULTY OF ENGINEERING & TECHNOLOGY, RAJKOT",MECHANICAL ENGINEERING - TFWS,TFWS,9064,38249
"MERCHANT ENGG. COLLEGE, BASNA. VISNAGAR",COMPUTER ENGINEERING,OPEN,28922,35113
"NARNARAYAN SHASTRI INSTITUTE OF TECHNOLOGY, JETALPUR,
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,30460,38416
"NEOTECH INSTITUTE OF TECHNOLOGY, VIROD, VADODARA",COMPUTER ENGINEERING,OPEN,30145,38927
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,ESM,17115,26974
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,9379,25547
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN-EWS,10968,25547
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,SC,22685,25547
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,21562,20284
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,ST,26344,20284
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY,
AHMEDABAD","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,4483,4361
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",OPEN,9826,23160
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",OPEN-EWS,11585,23160
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",SC,23761,23160
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",SEBC,24940,23750
"NEW L. J. INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING) - TFWS",TFWS,5024,5375
OM ENGINEERING COLLEGE JUNAGADH,COMPUTER ENGINEERING,OPEN,23566,36629
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",CHEMICAL ENGINEERING,OPEN,30501,38449
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER ENGINEERING,OPEN,16192,36748
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER ENGINEERING,OPEN-EWS,17437,36748
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER ENGINEERING,SEBC,28127,34277
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER ENGINEERING - TFWS,TFWS,5498,5546
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER SCIENCE & ENGG,OPEN,16155,37360
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER SCIENCE & ENGG,OPEN-EWS,17716,37360
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER SCIENCE & ENGG,SC,27565,37360
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",COMPUTER SCIENCE & ENGG,SEBC,30280,36341
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,5247,6698
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",INFORMATION TECHNOLOGY,OPEN,21748,28712
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",INFORMATION TECHNOLOGY,OPEN-EWS,24272,28712
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",INFORMATION TECHNOLOGY,SC,29186,28712
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA",INFORMATION TECHNOLOGY,SEBC,29644,29175
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA","INFORMATION TECHNOLOGY -
TFWS",TFWS,6836,6159
"P.P. SAVANI SCHOOL OF ENGINEERING, P.P. SAVANI UNIVERSITY,
KOSAMBA","INFORMATION TECHNOLOGY &
ENGINEERING",OPEN,29034,38797
"PACIFIC SCHOOL OF ENGINEERING, SURAT",CHEMICAL ENGINEERING,OPEN,16915,37757
"PACIFIC SCHOOL OF ENGINEERING, SURAT",COMPUTER ENGINEERING,OPEN,29938,36718
"PACIFIC SCHOOL OF ENGINEERING, SURAT",COMPUTER ENGINEERING - TFWS,TFWS,7552,11151
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY,OPEN,2013,1879
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY,OPEN-EWS,4959,4825
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY,SC,17750,11842
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY,SEBC,9213,10254
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY,ST,22660,36370
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",BIO-TECHNOLOGY - TFWS,TFWS,1288,3279
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,ESM,919737,8172
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,OPEN,8382,6673
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,OPEN-EWS,9451,8172
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,SC,22219,19194
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,SEBC,19605,15504
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING,ST,916127,36103
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CHEMICAL ENGINEERING - TFWS,TFWS,2510,2360
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING,OPEN,19324,11570
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING,OPEN-EWS,28715,15027
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING,SC,29858,22362
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING,SEBC,29317,22838
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING,ST,24487,38695
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",CIVIL ENGINEERING - TFWS,TFWS,5851,2360
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,ESM,3046,3872
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,OPEN,900,756
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,OPEN - PH,917179,756
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,OPEN-EWS,1203,964
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,SC,2977,3839
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,SEBC,2572,1927
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING,ST,25100,18734
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",COMPUTER ENGINEERING - TFWS,TFWS,322,380
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",ELECTRICAL ENGINEERING,OPEN,11907,6538
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",ELECTRICAL ENGINEERING,OPEN-EWS,20606,8861
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",ELECTRICAL ENGINEERING,SC,25964,15713
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",ELECTRICAL ENGINEERING,SEBC,30453,16589
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",ELECTRICAL ENGINEERING - TFWS,TFWS,4517,4059
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",ESM,9254,3038
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,4161,2424
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,5604,3038
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",SC,13252,6424
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,11063,6238
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",ST,918627,37107
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",ELECTRONICS & COMMUNICATION ENGG. - TFWS,TFWS,2430,1074
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,1728,4626
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN-EWS,1923,4626
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,SC,5767,4626
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,SEBC,4220,4159
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,ST,25523,38772
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","INFORMATION & COMMUNICATION TECHNOLOGY -
TFWS",TFWS,606,836
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR","INFORMATION &
COMMUNICATION TECHNOLOGY - TFWS",TFWS,900363,836
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,OPEN,8287,14531
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,OPEN-EWS,10756,14531
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,SC,21535,14531
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,SEBC,29408,13662
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,ST,917071,14531
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING - TFWS,TFWS,3315,2352
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",PETROLEUM ENGINEERING,OPEN,11620,8706
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",PETROLEUM ENGINEERING,OPEN-EWS,17856,10402
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",PETROLEUM ENGINEERING,SC,20093,19500
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",PETROLEUM ENGINEERING,SEBC,26831,17244
"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",PETROLEUM ENGINEERING - TFWS,TFWS,4478,3215
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",AERONAUTICAL ENGINEERING,OPEN,30345,38316
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",CIVIL ENGINEERING,OPEN,14847,38749
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",COMPUTER SCIENCE & ENGG,OPEN,30450,38932
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,8429,14454
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL INTELLIGENCE)",OPEN,30349,38498
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL
INTELLIGENCE) - TFWS",TFWS,24347,38515
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGINEERING (BIG DATA & ANALYSIS),OPEN,27508,38601
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGINEERING (BIG DATA & ANALYSIS) - TFWS,TFWS,14854,23456
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE & ENGINEERING (BLOCK CHAIN
TECHNOLOGY)",OPEN,29663,33383
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE & ENGINEERING (BLOCK CHAIN
TECHNOLOGY) - TFW",TFWS,11953,33383
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA","COMPUTER SCIENCE & ENGINEERING
(CLOUD COMPUTING)",OPEN,29888.5,37883
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE & ENGINEERING (CLOUD
COMPUTING) - TFW",TFWS,6642,7334
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE &
ENGINEERING (INTERNET OF THINGS)",OPEN,25773,22208
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE &
ENGINEERING (INTERNET OF THINGS) - TFW",TFWS,15706,22208
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",ELECTRICAL ENGINEERING,OPEN,26820,38496
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,29766,37416
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",INFORMATION TECHNOLOGY,OPEN,30001,38182
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA","INFORMATION TECHNOLOGY -
TFWS",TFWS,5430,38182
"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA,
VADODARA",MECHANICAL ENGINEERING,OPEN,21302,38527
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",AGRICULTURE ENGINEERING,OPEN,28934,36817
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",AUTOMOBILE ENGINEERING,OPEN,25974,18874
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",BIO-TECHNOLOGY,OPEN,30096,37637
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",BIO-TECHNOLOGY - TFWS,TFWS,6349,12110
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",CHEMICAL ENGINEERING,OPEN,28418,38307
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,ESM,29806,17310
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,OPEN,11057,33898
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,OPEN-EWS,15617,33898
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,SC,17106,38619
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,SEBC,24102,36405
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER ENGINEERING,ST,28911,33898
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGG,OPEN,30302,38857
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,15789,27009
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL
INTELLIGENCE)",OPEN,30531,36814
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL
INTELLIGENCE) - TFWS",TFWS,13667,35182
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",DAIRY TECHNOLOGY,OPEN,24986,36384
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",FOOD TECHNOLOGY,OPEN,27690,38922
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",FOOD TECHNOLOGY -TFW,TFWS,5414,13536
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",PETROLEUM ENGINEERING,OPEN,14903,37307
"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",ROBOTICS AND AUTOMATION,OPEN,29994,36358
"PRIME INSTITUTE OF ENGINEERING AND TECHNOLOGY,
JALALPORE, NAVSARI",COMPUTER ENGINEERING,OPEN,25752,37992
"R.K. UNIVERSITY - SCHOOL OF ENGINEERING, RAJKOT",COMPUTER ENGINEERING,OPEN,29984,38655
"R.K. UNIVERSITY - SCHOOL OF ENGINEERING, RAJKOT",INFORMATION TECHNOLOGY,OPEN,28371,37897
"R.K. UNIVERSITY - SCHOOL OF ENGINEERING, RAJKOT",MECHANICAL ENGINEERING,OPEN,25933,38835
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",CHEMICAL ENGINEERING,OPEN,28541,38809
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",CIVIL ENGINEERING,OPEN,29923,38768
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",COMPUTER SCIENCE & ENGG,OPEN,30441,37018
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,9352,11358
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",ELECTRICAL ENGINEERING,OPEN,30057,38590
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",ELECTRICAL ENGINEERING - TFWS,TFWS,24359,35153
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",INFORMATION TECHNOLOGY,OPEN,30193,38585
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI","INFORMATION TECHNOLOGY -
TFWS",TFWS,8200,14872
"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-RNGPIT (FETR),
BARDOLI",MECHANICAL ENGINEERING,OPEN,30307,38508
"RAI SCHOOL OF ENGINEERING, DHOLKA, AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,30458,38381
"RAI SCHOOL OF ENGINEERING, DHOLKA, AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,20486,38815
